country,date,sector,value20,,country,date,sector,value21,,Country,date,sector,value19
Brazil,12/3/2020,Power,0.364954,,Brazil,12/4/2021,Power,0.37823,,Brazil,4/12/2019,Power,0.249436
Brazil,12/3/2020,Residential,0.0984519,,Brazil,12/4/2021,Residential,0.0984519,,Brazil,4/12/2019,Residential,0.0984519
China,12/3/2020,Domestic Aviation,0.186705,,China,12/4/2021,Domestic Aviation,0.113491,,China,4/12/2019,Domestic Aviation,0.171255
China,12/3/2020,Ground Transport,2.53246,,China,12/4/2021,Ground Transport,2.5686,,China,4/12/2019,Ground Transport,2.57718
China,12/3/2020,Industry,11.5961,,China,12/4/2021,Industry,10.8793,,China,4/12/2019,Industry,10.7322
China,12/3/2020,International Aviation,0.0404687,,China,12/4/2021,International Aviation,0.0319913,,China,4/12/2019,International Aviation,0.0835358
China,12/3/2020,Power,14.3052,,China,12/4/2021,Power,14.4046,,China,4/12/2019,Power,14.3497
China,12/3/2020,Residential,3.72898,,China,12/4/2021,Residential,3.12449,,China,4/12/2019,Residential,3.46548
India,12/3/2020,Domestic Aviation,0.0142425,,India,12/4/2021,Domestic Aviation,0.0194491,,India,4/12/2019,Domestic Aviation,0.0211047
India,12/3/2020,Ground Transport,0.792779,,India,12/4/2021,Ground Transport,0.8262,,India,4/12/2019,Ground Transport,0.852004
India,12/3/2020,Industry,2.12324,,India,12/4/2021,Industry,2.01014,,India,4/12/2019,Industry,1.9812
India,12/3/2020,International Aviation,0.0155574,,India,12/4/2021,International Aviation,0.0219865,,India,4/12/2019,International Aviation,0.0363744
India,12/3/2020,Power,3.34787,,India,12/4/2021,Power,3.27003,,India,4/12/2019,Power,3.02582
India,12/3/2020,Residential,0.518303,,India,12/4/2021,Residential,0.393647,,India,4/12/2019,Residential,0.898948
Russia,12/3/2020,Domestic Aviation,0.0324307,,Russia,12/4/2021,Domestic Aviation,0.0443432,,Russia,4/12/2019,Domestic Aviation,0.0386037
Russia,12/3/2020,Ground Transport,0.682524,,Russia,12/4/2021,Ground Transport,0.621462,,Russia,4/12/2019,Ground Transport,0.688766
Russia,12/3/2020,Industry,0.974052,,Russia,12/4/2021,Industry,0.936072,,Russia,4/12/2019,Industry,0.907146
Russia,12/3/2020,International Aviation,0.0116345,,Russia,12/4/2021,International Aviation,0.026115,,Russia,4/12/2019,International Aviation,0.0309461
Russia,12/3/2020,Power,2.478,,Russia,12/4/2021,Power,2.44216,,Russia,4/12/2019,Power,2.70888
Russia,12/3/2020,Residential,0.904834,,Russia,12/4/2021,Residential,0.698401,,Russia,4/12/2019,Residential,0.789655
Brazil,12/4/2020,Domestic Aviation,0.0258829,,Brazil,12/5/2021,Domestic Aviation,0.0290195,,Brazil,5/12/2019,Domestic Aviation,0.0306732
Brazil,12/4/2020,Ground Transport,0.490019,,Brazil,12/5/2021,Ground Transport,0.390122,,Brazil,5/12/2019,Ground Transport,0.506795
Brazil,12/4/2020,Industry,0.380934,,Brazil,12/5/2021,Industry,0.343941,,Brazil,5/12/2019,Industry,0.288797
Brazil,12/4/2020,International Aviation,0.00705951,,Brazil,12/5/2021,International Aviation,0.0119185,,Brazil,5/12/2019,International Aviation,0.0181341
Brazil,12/4/2020,Power,0.38024,,Brazil,12/5/2021,Power,0.305541,,Brazil,5/12/2019,Power,0.24747
Brazil,12/4/2020,Residential,0.0984519,,Brazil,12/5/2021,Residential,0.0984519,,Brazil,5/12/2019,Residential,0.0984519
China,12/4/2020,Domestic Aviation,0.192593,,China,12/5/2021,Domestic Aviation,0.123017,,China,5/12/2019,Domestic Aviation,0.171683
China,12/4/2020,Ground Transport,2.56391,,China,12/5/2021,Ground Transport,2.56193,,China,5/12/2019,Ground Transport,2.58534
China,12/4/2020,Industry,11.766,,China,12/5/2021,Industry,11.0661,,China,5/12/2019,Industry,10.8941
China,12/4/2020,International Aviation,0.0366577,,China,12/5/2021,International Aviation,0.0345169,,China,5/12/2019,International Aviation,0.0846181
China,12/4/2020,Power,14.5147,,China,12/5/2021,Power,14.652,,China,5/12/2019,Power,14.5662
China,12/4/2020,Residential,3.78274,,China,12/5/2021,Residential,2.92067,,China,5/12/2019,Residential,3.62611
India,12/4/2020,Domestic Aviation,0.0153347,,India,12/5/2021,Domestic Aviation,0.0193194,,India,5/12/2019,Domestic Aviation,0.0213441
India,12/4/2020,Ground Transport,0.789019,,India,12/5/2021,Ground Transport,0.752708,,India,5/12/2019,Ground Transport,0.849381
India,12/4/2020,Industry,2.1314,,India,12/5/2021,Industry,1.98166,,India,5/12/2019,Industry,1.99741
India,12/4/2020,International Aviation,0.016115,,India,12/5/2021,International Aviation,0.0245221,,India,5/12/2019,International Aviation,0.0361889
India,12/4/2020,Power,3.36075,,India,12/5/2021,Power,3.22369,,India,5/12/2019,Power,3.05057
India,12/4/2020,Residential,0.482432,,India,12/5/2021,Residential,0.406763,,India,5/12/2019,Residential,0.853978
Russia,12/4/2020,Domestic Aviation,0.0357243,,Russia,12/5/2021,Domestic Aviation,0.0439044,,Russia,5/12/2019,Domestic Aviation,0.0398387
Russia,12/4/2020,Ground Transport,0.686852,,Russia,12/5/2021,Ground Transport,0.525628,,Russia,5/12/2019,Ground Transport,0.689326
Russia,12/4/2020,Industry,0.986248,,Russia,12/5/2021,Industry,0.938716,,Russia,5/12/2019,Industry,0.897699
Russia,12/4/2020,International Aviation,0.0127489,,Russia,12/5/2021,International Aviation,0.0246537,,Russia,5/12/2019,International Aviation,0.0309323
Russia,12/4/2020,Power,2.50902,,Russia,12/5/2021,Power,2.44906,,Russia,5/12/2019,Power,2.68067
Russia,12/4/2020,Residential,0.885085,,Russia,12/5/2021,Residential,0.769728,,Russia,5/12/2019,Residential,0.733938
Brazil,12/5/2020,Domestic Aviation,0.0220333,,Brazil,12/6/2021,Domestic Aviation,0.0329082,,Brazil,6/12/2019,Domestic Aviation,0.0314057
Brazil,12/5/2020,Ground Transport,0.441771,,Brazil,12/6/2021,Ground Transport,0.495311,,Brazil,6/12/2019,Ground Transport,0.507651
Brazil,12/5/2020,Industry,0.347716,,Brazil,12/6/2021,Industry,0.439247,,Brazil,6/12/2019,Industry,0.290473
Brazil,12/5/2020,International Aviation,0.00654769,,Brazil,12/6/2021,International Aviation,0.0119354,,Brazil,6/12/2019,International Aviation,0.0174331
Brazil,12/5/2020,Power,0.347082,,Brazil,12/6/2021,Power,0.390207,,Brazil,6/12/2019,Power,0.248906
Brazil,12/5/2020,Residential,0.0984519,,Brazil,12/6/2021,Residential,0.0984519,,Brazil,6/12/2019,Residential,0.0984519
China,12/5/2020,Domestic Aviation,0.188233,,China,12/6/2021,Domestic Aviation,0.119333,,China,6/12/2019,Domestic Aviation,0.173624
China,12/5/2020,Ground Transport,2.42035,,China,12/6/2021,Ground Transport,2.57356,,China,6/12/2019,Ground Transport,2.62292
China,12/5/2020,Industry,11.9784,,China,12/6/2021,Industry,10.9682,,China,6/12/2019,Industry,11.1036
China,12/5/2020,International Aviation,0.0358062,,China,12/6/2021,International Aviation,0.0308939,,China,6/12/2019,International Aviation,0.0858501
China,12/5/2020,Power,14.7768,,China,12/6/2021,Power,14.5224,,China,6/12/2019,Power,14.8462
China,12/5/2020,Residential,3.61642,,China,12/6/2021,Residential,2.95966,,China,6/12/2019,Residential,3.70845
India,12/5/2020,Domestic Aviation,0.0144649,,India,12/6/2021,Domestic Aviation,0.0193701,,India,6/12/2019,Domestic Aviation,0.0213796
India,12/5/2020,Ground Transport,0.789392,,India,12/6/2021,Ground Transport,0.822352,,India,6/12/2019,Ground Transport,0.85596
India,12/5/2020,Industry,2.11671,,India,12/6/2021,Industry,2.04791,,India,6/12/2019,Industry,2.00346
India,12/5/2020,International Aviation,0.016349,,India,12/6/2021,International Aviation,0.0214573,,India,6/12/2019,International Aviation,0.0367537
India,12/5/2020,Power,3.33757,,India,12/6/2021,Power,3.33147,,India,6/12/2019,Power,3.05981
India,12/5/2020,Residential,0.433343,,India,12/6/2021,Residential,0.47339,,India,6/12/2019,Residential,0.752071
Russia,12/5/2020,Domestic Aviation,0.0345396,,Russia,12/6/2021,Domestic Aviation,0.0429946,,Russia,6/12/2019,Domestic Aviation,0.0437654
Russia,12/5/2020,Ground Transport,0.623252,,Russia,12/6/2021,Ground Transport,0.689193,,Russia,6/12/2019,Ground Transport,0.694204
Russia,12/5/2020,Industry,0.950854,,Russia,12/6/2021,Industry,1.00663,,Russia,6/12/2019,Industry,0.902088
Russia,12/5/2020,International Aviation,0.01286,,Russia,12/6/2021,International Aviation,0.0194026,,Russia,6/12/2019,International Aviation,0.0312292
Russia,12/5/2020,Power,2.41898,,Russia,12/6/2021,Power,2.62624,,Russia,6/12/2019,Power,2.69377
Russia,12/5/2020,Residential,0.897673,,Russia,12/6/2021,Residential,0.835226,,Russia,6/12/2019,Residential,0.679293
Brazil,12/6/2020,Domestic Aviation,0.0169284,,Brazil,12/7/2021,Domestic Aviation,0.0331507,,Brazil,7/12/2019,Domestic Aviation,0.0298349
Brazil,12/6/2020,Ground Transport,0.251511,,Brazil,12/7/2021,Ground Transport,0.501054,,Brazil,7/12/2019,Ground Transport,0.481697
Brazil,12/6/2020,Industry,0.338432,,Brazil,12/7/2021,Industry,0.281505,,Brazil,7/12/2019,Industry,0.279391
Brazil,12/6/2020,International Aviation,0.00784076,,Brazil,12/7/2021,International Aviation,0.0112312,,Brazil,7/12/2019,International Aviation,0.0184024
Brazil,12/6/2020,Power,0.337815,,Brazil,12/7/2021,Power,0.250076,,Brazil,7/12/2019,Power,0.23941
Brazil,12/6/2020,Residential,0.0984519,,Brazil,12/7/2021,Residential,0.0984519,,Brazil,7/12/2019,Residential,0.0984519
China,12/6/2020,Domestic Aviation,0.193919,,China,12/7/2021,Domestic Aviation,0.111861,,China,7/12/2019,Domestic Aviation,0.16902
China,12/6/2020,Ground Transport,2.40127,,China,12/7/2021,Ground Transport,2.56972,,China,7/12/2019,Ground Transport,2.55403
China,12/6/2020,Industry,11.966,,China,12/7/2021,Industry,11.2716,,China,7/12/2019,Industry,11.1856
China,12/6/2020,International Aviation,0.0395408,,China,12/7/2021,International Aviation,0.031634,,China,7/12/2019,International Aviation,0.0868256
China,12/6/2020,Power,14.7614,,China,12/7/2021,Power,14.9241,,China,7/12/2019,Power,14.9559
China,12/6/2020,Residential,3.38782,,China,12/7/2021,Residential,3.00836,,China,7/12/2019,Residential,3.65148
India,12/6/2020,Domestic Aviation,0.0139655,,India,12/7/2021,Domestic Aviation,0.0191034,,India,7/12/2019,Domestic Aviation,0.0209145
India,12/6/2020,Ground Transport,0.71437,,India,12/7/2021,Ground Transport,0.822802,,India,7/12/2019,Ground Transport,0.847823
India,12/6/2020,Industry,2.01039,,India,12/7/2021,Industry,2.08866,,India,7/12/2019,Industry,1.97967
India,12/6/2020,International Aviation,0.0180239,,India,12/7/2021,International Aviation,0.0214951,,India,7/12/2019,International Aviation,0.0369904
India,12/6/2020,Power,3.16994,,India,12/7/2021,Power,3.39776,,India,7/12/2019,Power,3.02348
India,12/6/2020,Residential,0.435897,,India,12/7/2021,Residential,0.568487,,India,7/12/2019,Residential,0.737486
Russia,12/6/2020,Domestic Aviation,0.0347869,,Russia,12/7/2021,Domestic Aviation,0.0389386,,Russia,7/12/2019,Domestic Aviation,0.0400715
Russia,12/6/2020,Ground Transport,0.517443,,Russia,12/7/2021,Ground Transport,0.695261,,Russia,7/12/2019,Ground Transport,0.645738
Russia,12/6/2020,Industry,0.931875,,Russia,12/7/2021,Industry,0.998528,,Russia,7/12/2019,Industry,0.885624
Russia,12/6/2020,International Aviation,0.0132634,,Russia,12/7/2021,International Aviation,0.0200332,,Russia,7/12/2019,International Aviation,0.031438
Russia,12/6/2020,Power,2.3707,,Russia,12/7/2021,Power,2.60511,,Russia,7/12/2019,Power,2.64461
Russia,12/6/2020,Residential,0.91575,,Russia,12/7/2021,Residential,0.819352,,Russia,7/12/2019,Residential,0.677556
Brazil,12/7/2020,Domestic Aviation,0.0244873,,Brazil,12/8/2021,Domestic Aviation,0.0336721,,Brazil,8/12/2019,Domestic Aviation,0.0266484
Brazil,12/7/2020,Ground Transport,0.475365,,Brazil,12/8/2021,Ground Transport,0.497629,,Brazil,8/12/2019,Ground Transport,0.41205
Brazil,12/7/2020,Industry,0.350254,,Brazil,12/8/2021,Industry,0.284158,,Brazil,8/12/2019,Industry,0.279255
Brazil,12/7/2020,International Aviation,0.0068467,,Brazil,12/8/2021,International Aviation,0.0103058,,Brazil,8/12/2019,International Aviation,0.0183581
Brazil,12/7/2020,Power,0.349616,,Brazil,12/8/2021,Power,0.252432,,Brazil,8/12/2019,Power,0.239293
Brazil,12/7/2020,Residential,0.0984519,,Brazil,12/8/2021,Residential,0.0984519,,Brazil,8/12/2019,Residential,0.0984519
China,12/7/2020,Domestic Aviation,0.18987,,China,12/8/2021,Domestic Aviation,0.117756,,China,8/12/2019,Domestic Aviation,0.167957
China,12/7/2020,Ground Transport,2.50269,,China,12/8/2021,Ground Transport,2.57013,,China,8/12/2019,Ground Transport,2.46514
China,12/7/2020,Industry,12.1591,,China,12/8/2021,Industry,11.5352,,China,8/12/2019,Industry,11.2309
China,12/7/2020,International Aviation,0.0297699,,China,12/8/2021,International Aviation,0.037159,,China,8/12/2019,International Aviation,0.0870584
China,12/7/2020,Power,14.9997,,China,12/8/2021,Power,15.2731,,China,8/12/2019,Power,15.0165
China,12/7/2020,Residential,3.5865,,China,12/8/2021,Residential,2.91952,,China,8/12/2019,Residential,3.39652
India,12/7/2020,Domestic Aviation,0.0154531,,India,12/8/2021,Domestic Aviation,0.0194612,,India,8/12/2019,Domestic Aviation,0.0204962
India,12/7/2020,Ground Transport,0.810805,,India,12/8/2021,Ground Transport,0.828455,,India,8/12/2019,Ground Transport,0.787928
India,12/7/2020,Industry,2.07871,,India,12/8/2021,Industry,2.10865,,India,8/12/2019,Industry,1.92892
India,12/7/2020,International Aviation,0.0132578,,India,12/8/2021,International Aviation,0.0235812,,India,8/12/2019,International Aviation,0.0371286
India,12/7/2020,Power,3.27766,,India,12/8/2021,Power,3.43027,,India,8/12/2019,Power,2.94598
India,12/7/2020,Residential,0.439529,,India,12/8/2021,Residential,0.680114,,India,8/12/2019,Residential,0.7841
Russia,12/7/2020,Domestic Aviation,0.0342102,,Russia,12/8/2021,Domestic Aviation,0.0410961,,Russia,8/12/2019,Domestic Aviation,0.0390171
Russia,12/7/2020,Ground Transport,0.677199,,Russia,12/8/2021,Ground Transport,0.691017,,Russia,8/12/2019,Ground Transport,0.573924
Russia,12/7/2020,Industry,0.981463,,Russia,12/8/2021,Industry,1.0081,,Russia,8/12/2019,Industry,0.877569
Russia,12/7/2020,International Aviation,0.0119053,,Russia,12/8/2021,International Aviation,0.0236181,,Russia,8/12/2019,International Aviation,0.0326632
Russia,12/7/2020,Power,2.49685,,Russia,12/8/2021,Power,2.63007,,Russia,8/12/2019,Power,2.62056
Russia,12/7/2020,Residential,0.912716,,Russia,12/8/2021,Residential,0.823084,,Russia,8/12/2019,Residential,0.663394
Brazil,12/8/2020,Domestic Aviation,0.0245301,,Brazil,12/9/2021,Domestic Aviation,0.0338193,,Brazil,9/12/2019,Domestic Aviation,0.0308001
Brazil,12/8/2020,Ground Transport,0.479981,,Brazil,12/9/2021,Ground Transport,0.502024,,Brazil,9/12/2019,Ground Transport,0.499219
Brazil,12/8/2020,Industry,0.360205,,Brazil,12/9/2021,Industry,0.283238,,Brazil,9/12/2019,Industry,0.281825
Brazil,12/8/2020,International Aviation,0.00738913,,Brazil,12/9/2021,International Aviation,0.0111629,,Brazil,9/12/2019,International Aviation,0.0189257
Brazil,12/8/2020,Power,0.359549,,Brazil,12/9/2021,Power,0.251616,,Brazil,9/12/2019,Power,0.241495
Brazil,12/8/2020,Residential,0.0984519,,Brazil,12/9/2021,Residential,0.0984519,,Brazil,9/12/2019,Residential,0.0984519
China,12/8/2020,Domestic Aviation,0.185066,,China,12/9/2021,Domestic Aviation,0.112958,,China,9/12/2019,Domestic Aviation,0.163695
China,12/8/2020,Ground Transport,2.47947,,China,12/9/2021,Ground Transport,2.56501,,China,9/12/2019,Ground Transport,2.58291
China,12/8/2020,Industry,12.2303,,China,12/9/2021,Industry,11.6359,,China,9/12/2019,Industry,11.1057
China,12/8/2020,International Aviation,0.0339865,,China,12/9/2021,International Aviation,0.0361372,,China,9/12/2019,International Aviation,0.0794845
China,12/8/2020,Power,15.0876,,China,12/9/2021,Power,15.4064,,China,9/12/2019,Power,14.8491
China,12/8/2020,Residential,3.51357,,China,12/9/2021,Residential,2.88944,,China,9/12/2019,Residential,3.2509
India,12/8/2020,Domestic Aviation,0.0139773,,India,12/9/2021,Domestic Aviation,0.0192475,,India,9/12/2019,Domestic Aviation,0.0209639
India,12/8/2020,Ground Transport,0.637253,,India,12/9/2021,Ground Transport,0.823227,,India,9/12/2019,Ground Transport,0.848305
India,12/8/2020,Industry,2.11791,,India,12/9/2021,Industry,2.12925,,India,9/12/2019,Industry,2.00762
India,12/8/2020,International Aviation,0.0134065,,India,12/9/2021,International Aviation,0.0239392,,India,9/12/2019,International Aviation,0.0345151
India,12/8/2020,Power,3.33947,,India,12/9/2021,Power,3.46379,,India,9/12/2019,Power,3.06617
India,12/8/2020,Residential,0.486501,,India,12/9/2021,Residential,0.724762,,India,9/12/2019,Residential,0.82143
Russia,12/8/2020,Domestic Aviation,0.0312419,,Russia,12/9/2021,Domestic Aviation,0.0412047,,Russia,9/12/2019,Domestic Aviation,0.0408222
Russia,12/8/2020,Ground Transport,0.686032,,Russia,12/9/2021,Ground Transport,0.691111,,Russia,9/12/2019,Ground Transport,0.681284
Russia,12/8/2020,Industry,0.978714,,Russia,12/9/2021,Industry,1.03,,Russia,9/12/2019,Industry,0.885978
Russia,12/8/2020,International Aviation,0.0119002,,Russia,12/9/2021,International Aviation,0.0236121,,Russia,9/12/2019,International Aviation,0.0304684
Russia,12/8/2020,Power,2.48986,,Russia,12/9/2021,Power,2.68721,,Russia,9/12/2019,Power,2.64567
Russia,12/8/2020,Residential,0.903129,,Russia,12/9/2021,Residential,0.836605,,Russia,9/12/2019,Residential,0.640031
Brazil,12/9/2020,Domestic Aviation,0.0244044,,Brazil,12/10/2021,Domestic Aviation,0.0339639,,Brazil,10/12/2019,Domestic Aviation,0.0306889
Brazil,12/9/2020,Ground Transport,0.482444,,Brazil,12/10/2021,Ground Transport,0.503601,,Brazil,10/12/2019,Ground Transport,0.503277
Brazil,12/9/2020,Industry,0.349493,,Brazil,12/10/2021,Industry,0.282662,,Brazil,10/12/2019,Industry,0.285995
Brazil,12/9/2020,International Aviation,0.00748464,,Brazil,12/10/2021,International Aviation,0.0120823,,Brazil,10/12/2019,International Aviation,0.0175242
Brazil,12/9/2020,Power,0.348856,,Brazil,12/10/2021,Power,0.251104,,Brazil,10/12/2019,Power,0.245068
Brazil,12/9/2020,Residential,0.0984519,,Brazil,12/10/2021,Residential,0.0984519,,Brazil,10/12/2019,Residential,0.0984519
China,12/9/2020,Domestic Aviation,0.185066,,China,12/10/2021,Domestic Aviation,0.123544,,China,10/12/2019,Domestic Aviation,0.157275
China,12/9/2020,Ground Transport,2.46902,,China,12/10/2021,Ground Transport,2.5452,,China,10/12/2019,Ground Transport,2.57934
China,12/9/2020,Industry,12.4899,,China,12/10/2021,Industry,11.5751,,China,10/12/2019,Industry,11.4922
China,12/9/2020,International Aviation,0.0370654,,China,12/10/2021,International Aviation,0.0368569,,China,10/12/2019,International Aviation,0.0837146
China,12/9/2020,Power,15.4077,,China,12/10/2021,Power,15.326,,China,10/12/2019,Power,15.3658
China,12/9/2020,Residential,3.31478,,China,12/10/2021,Residential,2.89011,,China,10/12/2019,Residential,3.18723
India,12/9/2020,Domestic Aviation,0.0157932,,India,12/10/2021,Domestic Aviation,0.0198194,,India,10/12/2019,Domestic Aviation,0.0206566
India,12/9/2020,Ground Transport,0.816758,,India,12/10/2021,Ground Transport,0.829635,,India,10/12/2019,Ground Transport,0.848945
India,12/9/2020,Industry,2.10071,,India,12/10/2021,Industry,2.09136,,India,10/12/2019,Industry,2.1247
India,12/9/2020,International Aviation,0.0163056,,India,12/10/2021,International Aviation,0.0237238,,India,10/12/2019,International Aviation,0.0342653
India,12/9/2020,Power,3.31235,,India,12/10/2021,Power,3.40215,,India,10/12/2019,Power,3.24498
India,12/9/2020,Residential,0.474133,,India,12/10/2021,Residential,0.789322,,India,10/12/2019,Residential,0.881711
Russia,12/9/2020,Domestic Aviation,0.0325783,,Russia,12/10/2021,Domestic Aviation,0.0460324,,Russia,10/12/2019,Domestic Aviation,0.0388041
Russia,12/9/2020,Ground Transport,0.684007,,Russia,12/10/2021,Ground Transport,0.695159,,Russia,10/12/2019,Ground Transport,0.686756
Russia,12/9/2020,Industry,1.00022,,Russia,12/10/2021,Industry,1.04184,,Russia,10/12/2019,Industry,0.895588
Russia,12/9/2020,International Aviation,0.0119632,,Russia,12/10/2021,International Aviation,0.0220593,,Russia,10/12/2019,International Aviation,0.030048
Russia,12/9/2020,Power,2.54458,,Russia,12/10/2021,Power,2.71811,,Russia,10/12/2019,Power,2.67437
Russia,12/9/2020,Residential,0.920189,,Russia,12/10/2021,Residential,0.873127,,Russia,10/12/2019,Residential,0.662088
Brazil,12/10/2020,Domestic Aviation,0.0256077,,Brazil,12/11/2021,Domestic Aviation,0.0326771,,Brazil,11/12/2019,Domestic Aviation,0.0302999
Brazil,12/10/2020,Ground Transport,0.482992,,Brazil,12/11/2021,Ground Transport,0.472364,,Brazil,11/12/2019,Ground Transport,0.504967
Brazil,12/10/2020,Industry,0.344639,,Brazil,12/11/2021,Industry,0.40167,,Brazil,11/12/2019,Industry,0.296105
Brazil,12/10/2020,International Aviation,0.0065941,,Brazil,12/11/2021,International Aviation,0.00985366,,Brazil,11/12/2019,International Aviation,0.017055
Brazil,12/10/2020,Power,0.344011,,Brazil,12/11/2021,Power,0.356825,,Brazil,11/12/2019,Power,0.253732
Brazil,12/10/2020,Residential,0.0984519,,Brazil,12/11/2021,Residential,0.0984519,,Brazil,11/12/2019,Residential,0.0984519
China,12/10/2020,Domestic Aviation,0.183751,,China,12/11/2021,Domestic Aviation,0.108266,,China,11/12/2019,Domestic Aviation,0.161869
China,12/10/2020,Ground Transport,2.45688,,China,12/11/2021,Ground Transport,2.44852,,China,11/12/2019,Ground Transport,2.57597
China,12/10/2020,Industry,12.3834,,China,12/11/2021,Industry,11.7311,,China,11/12/2019,Industry,11.3648
China,12/10/2020,International Aviation,0.0380279,,China,12/11/2021,International Aviation,0.0318342,,China,11/12/2019,International Aviation,0.0847727
China,12/10/2020,Power,15.2763,,China,12/11/2021,Power,15.5325,,China,11/12/2019,Power,15.1955
China,12/10/2020,Residential,3.30023,,China,12/11/2021,Residential,2.95656,,China,11/12/2019,Residential,3.3269
India,12/10/2020,Domestic Aviation,0.0146032,,India,12/11/2021,Domestic Aviation,0.0198006,,India,11/12/2019,Domestic Aviation,0.0209253
India,12/10/2020,Ground Transport,0.806185,,India,12/11/2021,Ground Transport,0.830769,,India,11/12/2019,Ground Transport,0.852836
India,12/10/2020,Industry,2.09824,,India,12/11/2021,Industry,2.09434,,India,11/12/2019,Industry,2.18272
India,12/10/2020,International Aviation,0.0170009,,India,12/11/2021,International Aviation,0.0228823,,India,11/12/2019,International Aviation,0.036499
India,12/10/2020,Power,3.30845,,India,12/11/2021,Power,3.407,,India,11/12/2019,Power,3.3336
India,12/10/2020,Residential,0.492344,,India,12/11/2021,Residential,1.01869,,India,11/12/2019,Residential,0.726748
Russia,12/10/2020,Domestic Aviation,0.0317534,,Russia,12/11/2021,Domestic Aviation,0.0434718,,Russia,11/12/2019,Domestic Aviation,0.0372681
Russia,12/10/2020,Ground Transport,0.685367,,Russia,12/11/2021,Ground Transport,0.645746,,Russia,11/12/2019,Ground Transport,0.686488
Russia,12/10/2020,Industry,1.019,,Russia,12/11/2021,Industry,1.00369,,Russia,11/12/2019,Industry,0.910931
Russia,12/10/2020,International Aviation,0.0121329,,Russia,12/11/2021,International Aviation,0.0246332,,Russia,11/12/2019,International Aviation,0.0308473
Russia,12/10/2020,Power,2.59234,,Russia,12/11/2021,Power,2.61856,,Russia,11/12/2019,Power,2.72018
Russia,12/10/2020,Residential,0.932712,,Russia,12/11/2021,Residential,0.908038,,Russia,11/12/2019,Residential,0.707285
Brazil,12/11/2020,Domestic Aviation,0.0263363,,Brazil,12/12/2021,Domestic Aviation,0.030433,,Brazil,12/12/2019,Domestic Aviation,0.0308495
Brazil,12/11/2020,Ground Transport,0.489726,,Brazil,12/12/2021,Ground Transport,0.398491,,Brazil,12/12/2019,Ground Transport,0.505525
Brazil,12/11/2020,Industry,0.343929,,Brazil,12/12/2021,Industry,0.404607,,Brazil,12/12/2019,Industry,0.279911
Brazil,12/11/2020,International Aviation,0.0078873,,Brazil,12/12/2021,International Aviation,0.0125128,,Brazil,12/12/2019,International Aviation,0.0179413
Brazil,12/11/2020,Power,0.343302,,Brazil,12/12/2021,Power,0.359434,,Brazil,12/12/2019,Power,0.239855
Brazil,12/11/2020,Residential,0.0984519,,Brazil,12/12/2021,Residential,0.0984519,,Brazil,12/12/2019,Residential,0.0984519
China,12/11/2020,Domestic Aviation,0.185855,,China,12/12/2021,Domestic Aviation,0.121393,,China,12/12/2019,Domestic Aviation,0.165902
China,12/11/2020,Ground Transport,2.5178,,China,12/12/2021,Ground Transport,2.43815,,China,12/12/2019,Ground Transport,2.58063
China,12/11/2020,Industry,12.4562,,China,12/12/2021,Industry,11.5521,,China,12/12/2019,Industry,11.3238
China,12/11/2020,International Aviation,0.0388518,,China,12/12/2021,International Aviation,0.0362746,,China,12/12/2019,International Aviation,0.0868063
China,12/11/2020,Power,15.3662,,China,12/12/2021,Power,15.2955,,China,12/12/2019,Power,15.1406
China,12/11/2020,Residential,3.39165,,China,12/12/2021,Residential,3.45538,,China,12/12/2019,Residential,3.24161
India,12/11/2020,Domestic Aviation,0.0157668,,India,12/12/2021,Domestic Aviation,0.0198549,,India,12/12/2019,Domestic Aviation,0.0208796
India,12/11/2020,Ground Transport,0.799327,,India,12/12/2021,Ground Transport,0.760779,,India,12/12/2019,Ground Transport,0.859505
India,12/11/2020,Industry,2.0826,,India,12/12/2021,Industry,2.03016,,India,12/12/2019,Industry,2.14187
India,12/11/2020,International Aviation,0.016209,,India,12/12/2021,International Aviation,0.0253924,,India,12/12/2019,International Aviation,0.0360846
India,12/11/2020,Power,3.28379,,India,12/12/2021,Power,3.3026,,India,12/12/2019,Power,3.27121
India,12/11/2020,Residential,0.493021,,India,12/12/2021,Residential,1.05268,,India,12/12/2019,Residential,0.717736
Russia,12/11/2020,Domestic Aviation,0.0356507,,Russia,12/12/2021,Domestic Aviation,0.0433074,,Russia,12/12/2019,Domestic Aviation,0.0391124
Russia,12/11/2020,Ground Transport,0.689907,,Russia,12/12/2021,Ground Transport,0.537764,,Russia,12/12/2019,Ground Transport,0.690083
Russia,12/11/2020,Industry,1.02355,,Russia,12/12/2021,Industry,0.986783,,Russia,12/12/2019,Industry,0.930429
Russia,12/11/2020,International Aviation,0.0129322,,Russia,12/12/2021,International Aviation,0.0239905,,Russia,12/12/2019,International Aviation,0.032974
Russia,12/11/2020,Power,2.60393,,Russia,12/12/2021,Power,2.57447,,Russia,12/12/2019,Power,2.77841
Russia,12/11/2020,Residential,0.933455,,Russia,12/12/2021,Residential,0.886749,,Russia,12/12/2019,Residential,0.738486
Brazil,12/12/2020,Domestic Aviation,0.0228951,,Brazil,12/13/2021,Domestic Aviation,0.0339247,,Brazil,13/12/2019,Domestic Aviation,0.0315067
Brazil,12/12/2020,Ground Transport,0.429386,,Brazil,12/13/2021,Ground Transport,0.492699,,Brazil,13/12/2019,Ground Transport,0.506127
